323	2	Thank you.  May I have their phone number? 	Yes. Kymmoy is an expensive restaurant serving asian oriental food in the centre part of town. 	none	asian oriental	expensive
323	3	Yes, thank you.	Their number is 01223 311911. Will that be all today?	none	asian oriental	expensive
324	0	I need to find some caribbean food in south town.		south	caribbean	none
324	1	How about an Italian restaurant? I will need the phone number and postcode of the restaurant.	There are no Caribbean restaurants in the south of town. Would you like something else?	south	italian	none
324	2	What part of town is frankie and bennys located?	There is frankie and bennys, their post code is C.B 1, 7 D.Y and their phone number is 01223 412430.	south	italian	none
324	3	Thank you, goodbye	frankie and bennys is in the south part of town.	south	italian	none
325	0	I'm looking for a Greek restaurant in any price range. 		none	greek	dontcare
325	1	Please look for european food instead.	I don't see any Greek options, any other cuisines you'd like?	none	european	dontcare
325	2	It doesn't matter.  Can you list them?	There are European restaurants in the west and centre.  Which would you prefer?	dontcare	european	dontcare
325	3	The less expensive, the better.	Do you have a price range preference?	dontcare	european	cheap
325	4	Can I please have the address and phone number.	The river bar steakhouse and grill is a modern european restaurant in the centre area and is cheap.	dontcare	european	cheap
325	5	No, that's it, thanks.	Here you are: #01223 307030 Quayside Off Bridge Street.  Is there anything else I can help you with?	dontcare	european	cheap
326	0	I am looking for an expensive restaurant in the east part of town.		east	none	expensive
326	1	Yes please	the grafton hotel restaurant is in the east part of town and in the expensive price range. would you like their information? 	east	none	expensive
326	2	Is there something else?	They are located at Grafton Hotel 619 Newmarket Road Fen Ditton, postcode C.B 5, 8 P.A, and phone number 01223 241387. How else may I assist you?	east	none	expensive
326	3	What is the address and phone number?	Pipasha restaurant is in the east part of town, and in the expensive price range. Is there anything else I can help you with?	east	none	expensive
326	4	No, thank you. Good bye.	Pipasha Restaurant's phone number is 01223 577786 and they are located at Newmarket Road Fen Ditton. Is there anything else I can help you with?	east	none	expensive
327	0	Caribbean food in the east part of town. If no such place, Indian.		east	caribbean	none
327	1	Great!  Did you find any Indian restaurants in the east part of town?	I couldn't find any caribbean restaurants in the east part of town. I will search for indian restaurants next.	east	indian	none
327	2	No.	Yes, there are four options.  Two are moderately priced and two are expensive.  Do you have a preferred price range?	east	indian	dontcare
327	3	Yes, I'd like the address and phone number please.	the curry prince is in the east part of town and is in the moderate price range.  Would you like more information for them? 	east	indian	dontcare
327	4	Thank you goodbye. 	The address is 451 Newmarket Road Fen Ditton. The phone number is 01223 566388.	east	indian	dontcare
328	0	looking for mediterranean food		none	mediterranean	none
328	1	Yes, I'd like the address and phone number please. 	La mimosa serves mediterranean food in the centre of town. Would you like their information? 	none	mediterranean	none
328	2	Thank you! Goodbye.	it is located at Thompsons Lane Fen Ditton and you can reach them at 01223 362525 .	none	mediterranean	none
329	0	hello, i'm looking for a restaurant with fair prices		none	none	moderate
329	1	I was thinking Tuscan food or a Gastropub	ok I can help you with that.  Are you looking for a restaurant with a specific food type or in a specific location?	none	tuscan	moderate
329	2	Yes, I am looking for a moderately priced restaurant that serves gastropub type food.	I'm not finding any Tuscan establishments.  Would you like me to look for Gastropubs?	none	gastropub	moderate
329	3	Can you please give me the phone number for the cow pizza kitchen and bar?	Try the cow pizza kitchen and bar.  It's located in the centre of town at Corn Exchange Street	none	gastropub	moderate
329	4	Can you provide me with the exact address for the Cow Pizza Kitchen and Bar?	I'd be happy to!  It's 01223 308871.	none	gastropub	moderate
329	5	Corn Exchange Street	Corn Exchange Street	none	gastropub	moderate
329	6	Okay thank you	That is all our database shows for the address.	none	gastropub	moderate
330	0	I'm looking for a caribbean restaurant in the north part of town.		north	caribbean	none
330	1	Yes, is there any asian oriental food in this area?	We do not have any listings for caribbean restaurants.  Would you like to try anothe type of food?	north	asian oriental	none
330	2	Great.  Can I have the address and phone number?	Saigon city is an Asian oriental restaurant in the north in the expensive price range.  	north	asian oriental	none
330	3	Are there any cheaper Asian oriental restaurants in the north?	The address is 169 High Street Chesterton Chesterton and the phone number is 01223 356555. Is there anything else I can assist you with?	north	asian oriental	cheap
330	4	No problem, Saigon City sounds great then. Thank you!	There aren't any cheaper restaurants available.	north	asian oriental	cheap
331	0	Hello.  Can you please help me find a nice restaurant that serves Korean food?  I need to know the address too.		none	korean	none
331	1	And what is the postcode? 	Little Seoul is a nice restaurant that serves Korean food.  The address is 108 Regent Street City Centre.	none	korean	none
331	2	Thank you. Good bye 	The post code is C.B 2, 1.D P .  	none	korean	none
332	0	I'd like to eat for cheap in the north of town		north	none	cheap
332	1	anything else?	da vinci pizzeria and royal spice are your choices.	north	none	cheap
332	2	No, that's okay. What kind of restaurant is Royal Spice?	Those are the only two in the north. Would you like to look at a higher price range or in a different area?	north	none	cheap
332	3	Can I please have the address and phone number of royal spice?	It is indian food.	north	none	cheap
332	4	No that's all I needed. Thanks so much!	Surem their phone number is 01733 553355 and they are located at Victoria Avenue Chesterton. Can I help you with anything else?	north	none	cheap
333	0	I am looking for restaurants in the north part of town		north	none	none
333	1	I'd like a cheap restaurant. What types of food are available with those parameters?	Which price range are you looking in?	north	none	cheap
333	2	Can you give me the name and phone number of a cheap Indian restaurant in the north?	Italian and Indian food can be found for cheap in the north part of town.  Would you like more information?	north	indian	cheap
333	3	How much is the average dish? 	Royal Spice is a cheap Indian restaurant in the north. It's phone number is 017-335-3355	north	indian	cheap
333	4	Thank you goodbye.	I am sorry sir, this information is not available to us. Is there anything else I can help you with?	north	indian	cheap
334	0	I want a moderately priced canapes restaurant.		none	canapes	moderate
334	1	OK, how about a gastropub restaurant?	There are no canapes restaurants available.	none	gastropub	moderate
334	2	Thanks, could you give me the address and phone number for the restaurant?	May I recommend the Cow Pizza Kitchan and Bar? They are a moderately price gastropub.	none	gastropub	moderate
334	3	Could I get the post code also?	the cow pizza kitchen and bar can be found at Corn Exchange Street and reached by phone at 01223 308871.	none	gastropub	moderate
334	4	EX23 8Qu	The Postal code of The Cow Pizza Kitchen and Bar is C.B 2, 3 Q.F	none	gastropub	moderate
334	5	thank you good bye	I'm not sure what you're asking.  Can you clarify?	none	gastropub	moderate
334	6	No, I am good. Thank you. 	Is there anything else I can help you with?	none	gastropub	moderate
335	0	I'm looking for a restaurant on the north side with a creative menu.  If nothing is available, I would be interested in Chinese.  Please provide the phone number for the suggested restaurant.		north	creative	none
335	1	I would like something in the moderate price range please. And please provide the phone number.	Do you have a preference for price range?	north	chinese	moderate
335	2	can I have the phone number for hakka and the hotpot	I found 3 chinese places. Golden Wok, Hakka and the Hotpot. Which one would you prefer?	north	chinese	moderate
335	3	Thanks!	Sure. The Hakka phone number is 01223 568988 and the Hotpot is 01223 366552	north	chinese	moderate
336	0	I would like a moderately priced restaurant in the north part of town		north	none	moderate
336	1	Is there anything else?	golden wok is  a moderately priced restaurant in the north part of town	north	none	moderate
336	2	What kind of food does The Nirala serve?	The Nirala is moderately priced restaurant in the north of town as well.	north	none	moderate
336	3	What is their phone number?	The Nirala serves Indian 	north	none	moderate
336	4	No, thank you. I have all the information that I need now.	The phone number for the nirala is 01223 360966.  Can I help you with anything else today? 	north	none	moderate
336	5	Good bye	Thank you for using our system. Good bye 	north	none	moderate
337	0	Looking for a restaurant on the South part of town?		south	none	none
337	1	I do not have a preference. 	What type of food would you like?	south	dontcare	none
337	2	I would like something in the cheap price range, please. 	Do you have any preference on the cost?	south	dontcare	cheap
337	3	Can I have the address and phone number please?	There is a very popular Chinese restaurant in the south part of town called The Lucky Star, it is in the cheap price range.	south	dontcare	cheap
337	4	Thank you goodbye.	Their number is 01223 244277 and they are located at Cambridge Leisure Park Clifton Way Cherry Hinton. Can I be of any further assistance?	south	dontcare	cheap
338	0	I am looking for a cheap restaurant in the east part of town. 		east	none	cheap
338	1	could i have the phone number and address please?	The missing sock is located in the east part of town and in the cheap price range.	east	none	cheap
338	2	Thank you, goodbye	The phone number is 01223 812660 and the address is Finders Corner Newmarket Road.	east	none	cheap
339	0	looking for some cheap eats on the west side.		west	none	cheap
339	1	Is there anything else in that price range?	I would recommend La Margherita serving Italian, or Thanh Binh, which serves Vietnamese.	west	none	cheap
339	2	Thanh Binh phone number then	No I'm sorry that's all we have listed in that range.	west	none	cheap
339	3	Thank you.	Thanh Binh's phone number is 01223 362456.	west	none	cheap
339	4	No that sounds good.	-Great. Will there be anything else that I can help you with?	west	none	cheap
339	5	Good bye.	Ok thank you, good bye.	west	none	cheap
340	0	Hi.  I'm looking for a restaurant that serves Irish food.  Can you help me?		none	irish	none
340	1	Can i have a thai restaurant instead ?	I'm sorry, there aren't any restaurants that serve irish food. Would you like help with anything else? 	none	thai	none
341	0	I want a moderately priced restaurant that serves basque food.		none	basque	moderate
341	1	Can I have the number for british food?	I apologize, but I'm unable to find any Basque restaurants. May I search for something else for you instead?	none	british	moderate
341	2	Are there any moderately priced British restaurants east of the city?	There are several moderately priced restaurants which serve british food. Is there a specific part of the city you would like to search?	east	british	moderate
341	3	How about central?	I'm sorry, there are no moderately priced British restaurants east of the city.  How else may I assist you?	centre	british	moderate
341	4	Otto's phone number please	There are 4 moderate priced restaurants in the centre. Otto, Restaurant One Seven, The Copper Kettle, and The Oak Bistro.	centre	british	moderate
341	5	No I'm all set.  Thanks.	The phone number for Otto's is 01223 302010. Is there anything else I can do for you?	centre	british	moderate
342	0	Do you know of any moderately priced restaurants in the north part of town? I'll need the address and phone number.		north	none	moderate
342	1	Thank you good bye. 	The Golden Wok is located at 191 histon road Chesterton. It's phone number is 01223350688.	north	none	moderate
343	0	I want to eat afghan or italian food today at the west part of town.  I need a phone number to make my reservation for tonight.		west	italian	none
343	1	I'm sorry does that mean there are no Afghan restaurants?	I see two options, la margherita and prezzo. 	west	afghan	none
343	2	Yes, cheap. Do you have any chinese places around?	That's exactly what that means, sorry for the misunderstanding. do you have a preferred price range?	west	chinese	cheap
343	3	can I have the phone number for prezzo?	Sorry, there are no Chinese restaurants in that area.	west	italian	cheap
343	4	phone number please	Im sorry for the mistake but theres only La margherita thats cheap and in the west area. would you like more information on them?	west	italian	cheap
343	5	Thanks.	La Margherita, 01223 315232	west	italian	cheap
344	0	I am looking for a restaurant serving mediterranean food. 		none	mediterranean	none
344	1	Is there another venue? 	la mimosa is an expensive restaurant in the city centre that serves mediterranean food.	none	mediterranean	none
344	2	What is the address and phone number? 	There is The Gardenia if you're looking for a cheap restaurant.	none	mediterranean	none
344	3	Thank you, goodbye.	The Gardenia is located at   2 Rose Crescent City Centre and their phone number is 01223 356354.	none	mediterranean	none
344	4	I don't care about the price. Thank you goodbye.	You're Welcome, good bye	none	mediterranean	dontcare
345	0	Could you find me a welsh restaurant in the cheap price range ?		none	welsh	cheap
345	1	How about italian type of food?	Therea are no Welsh restaurants listed.	none	italian	cheap
345	2	Any area will be fine. 	In which area would you like to look?	dontcare	italian	cheap
345	3	What is their address and phone number?	Da vinci pizzeria serves Italian food in the cheap price range and it is in the North part of town.	dontcare	italian	cheap
345	4	OK thank you for your help!	da vinci pizzeria is located at 20 milton road chesterton and the phone number is 01223 351707. 	dontcare	italian	cheap
346	0	Trying to find a canapes restaurant on the south side.  If not, then I would be interested in portuguese food as well.  Please provide address and phone.		south	canapes	none
346	1	Thank you.  I'll call for a reservation.	Nandos is a good one. 01223 327908  Cambridge Leisure Park Clifton Way	south	canapes	none
347	0	Can I get a korean restaurant in the town centre?		centre	korean	none
347	1	Can you tell me the address, phone number, and postcode of Little Seoul, please?	Little Seoul is located in the town centre	centre	korean	none
347	2	Thank you, goodbye.	Sure, Little seoul is located at 108 Regent street City Centre. Its phone number is 01223 308681 and the postcode is CB21DP. Is there anything I can help you with? 	centre	korean	none
348	0	Is there anything moderately priced in the west end?		west	none	moderate
348	1	Is there anything else?	There is an Indian, an Italian and a British.  would one of those work for you?	west	none	moderate
348	2	Yes. And please let me know the type of food, address, and phone number.	Not moderately priced in the west end...would you be interested in a different price range or area?	west	none	moderate
348	3	what type of food is Saint John's chop house?	Saint John's Chop House is located at 21 -24 Northampton Street, their hone is 01223 353110.	west	none	moderate
348	4	that's it, thanks	Saint Johns Chop House serves British food. Can I help you with anything else?	west	none	moderate
348	5	thanks again	Thank you, good bye.	west	none	moderate
349	0	Is there a good Spanish restaurant?		none	spanish	none
349	1	i don't	Yes, do you have a price preference?	none	spanish	dontcare
350	0	I'm looking for info on a cheap restaurant on the south side of town		south	none	cheap
350	1	I would like the delicious type of food please. I'm very hungry.	What food type would you like?	south	none	cheap
350	2	May I have the phone number for that place?	The Lucky Star is cheap and located at Cambridge Leisure Park Clifton Way Cherry Hinton.	south	none	cheap
350	3	No thank you.	Yes, the phone number is 1223 244277. Is there anything else I can help you with?	south	none	cheap
351	0	I'm looking for a restaurant that serves catalan food.		none	catalan	none
351	1	Hmm, okay, how about some international style food? 	I'm sorry, but there are no such restaurants.	none	international	none
351	2	That sounds good.  I would like a cheap Italian restaurant anywhere.  	Sure, might I suggest italian style food?	dontcare	italian	cheap
351	3	I don't care about the area. I want a restaurant that serves international type food.	I have five Italian restaurants, three in center, one north and one west. Which one would you like?	dontcare	international	cheap
351	4	thank you, goodbye	Thank you, goodbye	dontcare	international	cheap
351	5	Oh, just let me have the phone number and postcode for one you think best please.	Wait, I have three listings for restaurants that serve international food.  Would you like information about any of them?	dontcare	international	cheap
351	6	Okay great, I'll give it a try. Thank You. 	The Missing Sock (cheap) is in postcode C.B 25, 9 A.Q and has phone no. 01223 812660.	dontcare	international	cheap
352	0	I'm looking for an expensive restaurant that serves italian food. 		none	italian	expensive
352	1	I don't care	There are 5 expensive restaurants that serves italian, which area are you looking for ?	dontcare	italian	expensive
352	2	May I have the address and phone number please?	Caffe Uno is located in the city centre.	dontcare	italian	expensive
352	3	Thank you, goodbye	Caffe Uno's telephone number is 01223 448620 and the address is 32 Bridge Street City Centre.	dontcare	italian	expensive
353	0	Looking for cheap vietnamese food.  Please give me address, phone, and the area of the suggested restaurant.		none	vietnamese	cheap
353	1	Thank you. Good bye.	Thanh Binh is in the west part of town. The address is 17 Magdalene Street City Centre and the Phone is 01223 362456	none	vietnamese	cheap
354	0	hello, i'm looking for a restaurant with cheap food		none	none	cheap
354	1	nope i dont care about the price range but would like it in the west part of town	There are many restaurants in your price range. Do you prefer a certain type of food?	west	none	dontcare
354	2	What is the address and postcode for that one?	Dojo noodle bar serves asian oriental and is cheap.	west	none	dontcare
354	3	Do you need reservations?	The Dojo noodle bar is located at 40210 Millers Yard City Centre, post code C.B 2, 1 R.Q.	west	none	dontcare
354	4	Thank you.	I don't have that information, but it appears to be a cheaper restaurant.	west	none	dontcare
354	5	You're welcome.  Is there anything else I can help you with today? 	You're welcome.  Is there anything else I can help you with today? 	west	none	dontcare
354	6	I apologize. Have a nice day.	Well there's no read to parrot me. 	west	none	dontcare
355	0	What restaurants are on the East side that are not overpriced?		east	none	moderate
355	1	Yes, please tell me more about Rajmahal.  What is their address?  What is there phone number?	Some moderately priced restaurants on the East side of town include: Curry Prince, Pizza Hut Fen Ditton, and Rajmahal. Would you like to know more about any of these? 	east	none	moderate
355	2	That's the best news I've heard all day!	Rajmahal is located at 7 Barnwell Road Fen Ditton and the phone number is 01223 244955	east	none	moderate
355	3	Thank you!	If you need anymore information, please let me know.	east	none	moderate
355	4	You too, computer.	You're welcome. Have a great day.	east	none	moderate
356	0	I'm looking for a cheap restaurant with creative food.		none	creative	cheap
356	1	Are there any restaurants with creative food in town?	I am sorry, could you be a little more specific?	none	creative	cheap
356	2	OK, how about an address and phone number for a cheap Chinese place?	There are no creative restaurants with cheap food in your town. 	none	chinese	cheap
356	3	It doesn't matter.	Sure thing, is there a specific area that you want to order from? I see that there are places in the centre and south of town. 	dontcare	chinese	cheap
356	4	Yes please.	The first listing is for Charlie Chan.  Would you like the address and phone number for that?	dontcare	chinese	cheap
356	5	good bye	Charlie Chan is on Regent Street in the city centre, 01223 361763	dontcare	chinese	cheap
357	0	I would really like to find a Basque restaurant on the west side. Does that exist?		west	basque	none
357	1	How about italian food	I'm sorry, there are no restaurants serving basque food in the west part of town. Would you like a different type of food?	west	italian	none
357	2	No, what is the phone number?	la margherita is an italian restaurant in the west part of town. Would you like their location? 	west	italian	none
357	3	thank you	Their phone number is 01223 315232.	west	italian	none
357	4	no, thank you!	You're welcome.  Is there anything else?	west	italian	none
358	0	I'm looking for a high end restaurant on the east side. Maybe a couple different options.		east	none	expensive
358	1	anything else?	There is british, indian, gastropub, indian, and chinese. Which do you prefer?	east	none	expensive
358	2	what gastropubs are there?	No those are the only food types served at the expensive restaurants on the east side of town. Would you like information on one of them?	east	gastropub	expensive
358	3	Hmmm Royal Standard is too crowded for lunch. What else can you recommend?	There is the Royal Standard  did you want the address or phone number	east	gastropub	expensive
358	4	I would like the phone number for the chinese please.	Those are all of the food types available in the east side. Would you like an address and phone number to any of those?	east	chinese	expensive
358	5	Yeah definitely that'll do fine. Thanks so much for the help!	The Chinese restaurant name is Yu Garden and the phone number for it is 01223 248882. Will that be all?	east	chinese	expensive
359	0	I am looking for a moderately priced restaurant in the south part of town. Any kind of food is good with me; I would just like to know the phone number of the venue you find. 		south	dontcare	moderate
359	1	Can you tell me what type of food they serve? 	Restaurant Alimentum's phone number is 01223 413000.	south	dontcare	moderate
359	2	Thank you, goodbye.	Restaurant Alimentum serves modern European food.	south	dontcare	moderate
360	0	Where's a restaurant on the east part of town?		east	none	none
360	1	it doesn't matter	What type of food would you like?	east	dontcare	none
360	2	Are there any restaurants located not in the city centre but in the east part of town?	the royal standard is located in city centre	east	dontcare	none
361	0	hello, i'm looking for a restaurant that serves english food		none	english	none
361	1	Okay, how about Korean food?	Sorry, there are none available, how about something else? 	none	korean	none
361	2	Yes I'd like their address and the price range for their menu	Little Seoul serves Korean food and is located in the centre part of town. Would you like their address or phone number?	none	korean	none
362	0	I would like an expensive restaurant that serves singaporean cuisine.		none	singaporean	expensive
362	1	Do you have any  that serve expensive british food?	I'm sorry, we do not have any singaporean restaurants in your area. Would you like for me to search for another cuisine? Thai, perhaps?	none	british	expensive
362	2	don't care	yes, there are several. what part of town? 	dontcare	british	expensive
362	3	Please give me the phone number for Midsummer House Restaurant.	Try Midsummer House Restaurant, located in Midsummer Common	dontcare	british	expensive
362	4	Thank you, goodbye! 	The phone number for Midsummer House Restaurant is 01223 369299.	dontcare	british	expensive
363	0	I want a restaurant in the centre and serves japanese food. What is the address? 		centre	japanese	none
363	1	Thank You!	Wagamama serves Japanese food and is in the center area of town. The address is 36 Saint Andrews Street.	centre	japanese	none
363	2	No thank you	Is there anything else I can help you with?	centre	japanese	none
364	0	hello, i'm looking for a cheap restaurant		none	none	cheap
364	1	How about Mediterranean?	Do you have anything in mind besides cheap?	none	mediterranean	cheap
364	2	I need something in the east part of town. 	The Gardenia meets your criteria. Address is 2 Rose Crescent City Centre phone number is 01223 356354. Anything else I can help you with?	east	mediterranean	cheap
364	3	That should be fine, Thank you. 	We have no listing for a mediterranean restaurant in the east of town.	east	mediterranean	cheap
365	0	I am looking for a restaurant serving Spanish food.		none	spanish	none
365	1	I am looking for a restaurant in any area that serves Lebanese food.	There are two restaurants serving Spanish food in the cheap and moderate price range. Which price range would you prefer?	dontcare	lebanese	none
365	2	Yes please, I would like the address and phone number.	Ali Baba serves Lebanese food. Would you like the location information?	dontcare	lebanese	none
365	3	Thank you.  No, that's all I need.  Goodbye!	The phone number for ali baba is 01462 432565 and their address is 59 Hills Road City Centre. Can I help you with anything else today?   	dontcare	lebanese	none
366	0	Hi! I'm searching for a Panasian restaurant in the south part of town.		south	panasian	none
366	1	Are there any Indian restaurants in the south part of town?	There are no restaurants matching your request.  Would you like to find another restaurant? 	south	indian	none
366	2	What is the phone number of Taj Tandoori?	taj tandoori is an indian one in the south part of town.	south	indian	none
366	3	Thank you.  Goodbye. 	The phone number is 01223 412299.	south	indian	none
367	0	hello, i'm looking for a cheap restaurant located in the north part of town		north	none	cheap
367	1	Is there anything else?	The Da Vinci Pizzeria and Royal Spice Indian Restaurant are inexpensive and in your desired area.	north	none	cheap
367	2	can I get the addresses for those 2 restaurants please?	Those are the only two I see in that area. Would you like me to try another area?	north	none	cheap
368	0	I need a place that will serve high end Catalan food - can you do that?		none	catalan	expensive
368	1	Very well, maybe some Asian oriental food? 	Unfortunately, I show no results. 	none	asian oriental	expensive
368	2	Please give me the phone for Saigon City.	There are two, Kymmoy in the centre and Saigon City in the north.	none	asian oriental	expensive
368	3	No, it's fine.	The phone number is 01223 356555. Would you like the address?	none	asian oriental	expensive
368	4	Can you please tell give me the address for Kymmoy?	Is there anything else I can do for you?	none	asian oriental	expensive
368	5	Wait, I also want the address for the Kymmoy.	thank you, goodbye	none	asian oriental	expensive
368	6	May I also have the phone number for the Kymmoy please?	The address is 52 Mill Road City Centre.	none	asian oriental	expensive
368	7	Thank you.	The phone number is 01223 311911.	none	asian oriental	expensive
369	0	I want to find a restaurant in the centre part of town and serves australasian food.		centre	australasian	none
369	1	how about international type of food ?	i'm sorry, but I cannot find any restaurant serving australasian food . Can i help you find something else ?	centre	international	none
370	0	I want a persian restaurant in the south part of town.		south	persian	none
370	1	Chinese?	I'm sorry but there are no Persian restaurants on the south side of town. Is there any other type of food that you may be interested in? 	south	chinese	none
370	2	I'd like more information on the cheaper options.  Could you provide me with the address?	There are three options for Chinese food in the south area of town.  Two are expensive,  one is cheaper.  Do you have a preference? 	south	chinese	cheap
370	3	Thank you.	The lucky star is located at Cambridge Leisure Park Clifton Way Cherry Hinton.	south	chinese	cheap
371	0	What's a good mid price restaurant?		none	none	moderate
371	1	I would like Catalan food.	Is there a specific part of town or type of food you're interested in?	none	catalan	moderate
371	2	How about Spanish food?	I'm sorry, there are no restaurants serving catalan food in your price range. Would you like to try something else? 	none	spanish	moderate
371	3	Could i have the address, phone number and postcode please?	La tasca serves Spanish food and is in the moderate price range.	none	spanish	moderate
371	4	thank you, goodbye	The phone number for la tasca is 01223 464630 and they are located at 14 -16 Bridge Street.  The postcode is C.B 2, 1 U.F. 	none	spanish	moderate
371	5	Bye.	Thank you, goodbye.	none	spanish	moderate
372	0	I would like a cheap restaurant that serves mediterranean food		none	mediterranean	cheap
372	1	Yes, thank you. Could you tell me the address and phone number of that restaurant?	The Gardenia is a cheap restaurant that serves Mediterranean food. Is the centre part of town okay for you?	centre	mediterranean	cheap
372	2	The Gardenia sounds good.  Thanks.	Certainly, The Gardenia is located at 2 Rose Crescent City Centre and can be reached at 01223 356354. May I be of further assistance? 	centre	mediterranean	cheap
373	0	I'm looking for a restaurant on the south side that serves catalan		south	catalan	none
373	1	I'm looking for a restaurant on the south side that serves mexican	There is no restaurant. May I help you find another? 	south	mexican	none
373	2	may i have the phone number please?	Chiquito Restaurant Bar serves Mexican Food.  It is located at 2G Cambridge LEesure Park Chery Hinton Road	south	mexican	none
373	3	Can I get information about portuguese restaurants?	Sure thing. Their phone number is: 01223 400170. Can I help you with anything else? 	south	portuguese	none
373	4	Can I get the phone number and address?	We have listings for Portuguese in the south and centre.  Both are in the cheap price range.	south	portuguese	none
373	5	Thank you. That will be all today.	2G Cambridge LEesure Park Chery Hinton Road & 01223 400170	south	portuguese	none
374	0	I would like a moderately priced restaurant in the west part of town		west	none	moderate
374	1	Not really wanting Indian today. Anything else? 	Of course. May I suggest Meghna, an Indian restaurant?	west	none	moderate
374	2	Could I have the address and phone number for the British restaurant?	There is also an Italian and British restaurant.  Would you prefer one of these?	west	british	moderate
374	3	and also postcode please	Saint johns chop house serves british food, is located in the west part of town and is in the moderate price range. their phone number is 01223 353110 and they are located at 21 - 24 Northampton Street 	west	british	moderate
374	4	Thank you.  Goodbye!	Their postcode is C.B. 1 7 D.Y	west	british	moderate
375	0	I'd like a mediterranean restaurant in the south.		south	mediterranean	none
375	1	It doesn't matter.	What price range did you have in mind?	south	mediterranean	dontcare
375	2	Can I please have a indian restaurant then and please give me the phone number.	There are no Mediterranean restaurants in that area. 	south	indian	dontcare
375	3	Alright, thank you very much!	Try taj tandoori the phone is 01223 412299	south	indian	dontcare
376	0	Hello, I am looking for a moderately priced restaurant on the west side of town. 		west	none	moderate
376	1	Is there anything else?  Can I have the address and phone number please?	Meghna, is in the west part of town and in the moderate price range.	west	none	moderate
376	2	Are there any other restaurants in that price range and part of town?	Okay, Meghna's phone number is 01223 727410 and they are located at 205 Victoria Road Chesterton. Is there anything else I can do for you?	west	none	moderate
376	3	What is the address and phone number?	Yes, prezzo serving italian food, and saint johns chop house serving british food are also in the west part of town.	west	none	moderate
376	4	Thank you goodbye.	Thier address is 21 - 24 Northampton Road and phone number is 01799 521260	west	none	moderate
377	0	I am looking for a restaurant in the south part of town that is in the cheap price range.		south	none	cheap
377	1	I would like Italian food.	I have two restaurants that meet your requirements.  Do you have a cuisine preference? 	south	italian	cheap
377	2	I don't care. 	I'm sorry, there are no restaurants matching your request.  Would you like to try something else? 	south	dontcare	cheap
377	3	Yes, also I will need their address.	Nandos is cheap restaurant in the south part of town serving Portuguese food. Would you like their phone number?	south	dontcare	cheap
377	4	Yes, please give me their number.	Their address is Cambridge Leisure Park Clifton Way.  Would you also like the phone number?	south	dontcare	cheap
377	5	No, thanks.  I'll head to Nandos now.  Goodbye.	The phone number for Nandos is 01223 327908. Is there anything else I can help you with? 	south	dontcare	cheap
378	0	Hello, I am looking for a thai restaurant on the north side of town. 		north	thai	none
378	1	how about west area? i also want the address, phone number, and price range? 	unfortunately there are no thai restaurants in the north, do you want to change an area to look for ?	west	thai	none
378	2	No, thank you.  Goodbye.	sala thong servers thai food and is expensive in the west. their phone number is 01223323178 the address is 35 Newnham Road Newnham, it there anything I can help you with?	west	thai	none
379	0	Looking for someone that serves Australasian food?		none	australasian	none
379	1	How about European food?	No restaurants serving australasian food can be found. May I find another type restaurant for you? 	none	european	none
380	0	Do you have any high end Romanian restaurants?		none	romanian	expensive
380	1	How about Mediterranean?	We do not have any Romanian restaurants.  Would you like to find another food type?	none	mediterranean	expensive
380	2	Great! Can I get the address and phone number please?	how about la mimosa in the centre?	centre	mediterranean	expensive
380	3	No, that was all, thank you!	The phone number for La Mimosa is 01223 362525, and the address is Thompsons Lane Fen Ditton. Is there anything else I can help you with?	centre	mediterranean	expensive
380	4	Thank you goodbye.	Thank you for using the Cambridge Restaurant System!	centre	mediterranean	expensive
381	0	Give me phone numbers for steak houses.		none	steakhouse	none
381	1	Are there any Thai restaurants then?	Sorry, we don't have any matching restaurants.	none	thai	none
381	2	Thank You Goodbye	I found two. Bangkok city 01223 354382 and Sala Thong 01223 323178.	none	thai	none
382	0	I'm looking for a mexican restaurant in the south part of town. 		south	mexican	none
382	1	What is the phone number and price range	Chiquito restaurant bar is located in the south part of town is in the expensive price range. Would you like additional information?	south	mexican	none
382	2	I would like the address please. 	Chiquito Restaurant Bar is expensive. Their phone number is 01223 400170. Is there anything else I can help you with?	south	mexican	none
382	3	OK thank you. That's all for today then.	The address is 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton.	south	mexican	none
383	0	I am looking for a portuguese restaurant in the center of town.  Can I have the address and phone number?		centre	portuguese	none
383	1	Thank you, goodbye.	Nandos City Centre 33-34 Saint Andrews Street 01223 327908	centre	portuguese	none
384	0	I am looking for a moderately priced restaurant in the south part of town.		south	none	moderate
384	1	I dont want it. Show me another one .	Pizza Hut Cherry Hinton is a moderately priced restaurant that's in the south part of town. 	south	none	moderate
384	2	What is the address please?	The restaurant alimentum is a moderately priced restaurant in the south part of town. 	south	none	moderate
384	3	Thanks.  Could I get the phone number, too?	152 - 154 Hills Road	south	none	moderate
384	4	thank you, goodbye	restaurant alimentum's phone number is 01223 413000	south	none	moderate
385	0	I'm looking for a japanese restaurant in town.		none	japanese	none
385	1	Yes, what is their address and phone number?	Wagamama is a japanese restaurant in the centre of town.  Would you like their location? 	none	japanese	none
385	2	thank you good bye	its address is 36 Saint Andrews Street and phone number is 01223 462354	none	japanese	none
386	0	I am looking for a restaurant in the west side of town. 		west	none	none
